cliente_id,fecha,producto,categoria,monto,canal,descuento_aplicado
PREM_0207,2025-11-13,AirPods,Smartphones,336.41,Online,5
PREM_0207,2025-11-24,Monitor 4K,Accesorios,148.7,Online,15
PREM_0208,2025-11-09,Laptop Bag,Laptops,137.38,Online,5
PREM_0208,2025-11-20,Mechanical Keyboard,Laptops,178.26,Online,10
PREM_0208,2025-11-19,Webcam HD,Laptops,385.32,Online,15
PREM_0208,2025-11-18,Monitor 4K,Laptops,95.21,Tienda,10
PREM_0208,2025-11-15,Monitor 4K,Smartphones,186.56,Tienda,0
PREM_0208,2025-11-27,iPhone 14,Laptops,217.61,Tienda,5
PREM_0208,2025-11-14,AirPods,Gaming,358.46,App,0
PREM_0208,2025-12-07,MacBook Pro,Laptops,216.27,Online,0
PREM_0208,2025-11-20,iPhone 14,Smartphones,302.65,Online,15
PREM_0208,2025-11-10,Mechanical Keyboard,Gaming,152.39,Tienda,5
PREM_0209,2025-12-12,Monitor 4K,Gaming,557.32,Online,0
PREM_0209,2025-11-27,AirPods,Gaming,183.01,Tienda,5
PREM_0209,2025-12-11,AirPods,Gaming,470.61,Tienda,0
PREM_0209,2025-12-02,AirPods,Accesorios,213.12,App,10
PREM_0209,2025-12-14,Gaming Mouse,Accesorios,372.16,Tienda,5
PREM_0209,2025-11-15,Smartphone Case,Gaming,172.9,App,10
PREM_0209,2025-11-23,Smartphone Case,Gaming,606.85,Tienda,20
PREM_0209,2025-11-06,Gaming Mouse,Gaming,363.05,Tienda,0
PREM_0209,2025-12-10,iPhone 14,Accesorios,176.98,Tienda,5
PREM_0210,2025-11-21,Smartphone Case,Laptops,105.2,Tienda,5
PREM_0210,2025-11-10,Webcam HD,Laptops,296.68,App,10
PREM_0210,2025-12-11,iPad,Accesorios,316.83,App,5
PREM_0210,2025-11-16,Laptop Bag,Laptops,274.88,Tienda,5
PREM_0210,2025-11-21,Gaming Mouse,Laptops,276.89,Tienda,0
PREM_0210,2025-11-20,Laptop Bag,Laptops,238.1,Tienda,5
PREM_0210,2025-11-14,Smartphone Case,Laptops,176.41,Online,0
PREM_0210,2025-10-31,iPhone 14,Laptops,513.5,Tienda,10
PREM_0210,2025-11-17,Monitor 4K,Laptops,207.19,Tienda,5
PREM_0210,2025-12-09,AirPods,Laptops,203.28,Tienda,15
PREM_0211,2025-11-05,AirPods,Gaming,542.09,Tienda,5
PREM_0211,2025-11-07,Webcam HD,Gaming,367.33,App,0
PREM_0211,2025-11-13,Laptop Bag,Gaming,369.76,Tienda,15
PREM_0211,2025-11-26,Gaming Mouse,Gaming,405.47,Tienda,15
PREM_0211,2025-12-10,Monitor 4K,Smartphones,397.97,Tienda,0
PREM_0211,2025-11-03,Gaming Mouse,Gaming,370.2,Tienda,20
PREM_0211,2025-11-09,iPad,Accesorios,251.34,Tienda,5
PREM_0212,2025-11-16,MacBook Pro,Gaming,267.47,Online,5
PREM_0212,2025-12-05,Webcam HD,Gaming,217.84,Tienda,15
PREM_0212,2025-11-25,AirPods,Smartphones,150.89,Tienda,5
PREM_0212,2025-11-29,iPad,Gaming,209.95,App,5
PREM_0212,2025-11-10,iPhone 14,Laptops,155.85,Tienda,5
PREM_0212,2025-11-12,Mechanical Keyboard,Gaming,204.95,Tienda,0
PREM_0212,2025-11-06,MacBook Pro,Accesorios,158.8,Tienda,15
PREM_0212,2025-11-20,Laptop Bag,Smartphones,312.47,Tienda,5
PREM_0212,2025-12-14,Mechanical Keyboard,Gaming,304.69,Tienda,15
PREM_0213,2025-12-02,iPad,Smartphones,226.57,Online,5
PREM_0213,2025-11-07,Webcam HD,Accesorios,278.13,Tienda,0
PREM_0213,2025-11-25,Webcam HD,Accesorios,491.65,Tienda,5
PREM_0213,2025-11-30,AirPods,Accesorios,446.35,Tienda,0
PREM_0213,2025-12-06,iPad,Accesorios,183.08,Tienda,5
PREM_0213,2025-11-04,Laptop Bag,Accesorios,321.21,Tienda,0
PREM_0213,2025-11-19,Gaming Mouse,Accesorios,297.4,Tienda,5
PREM_0213,2025-11-12,Gaming Mouse,Accesorios,466.19,Tienda,5
PREM_0213,2025-11-07,AirPods,Accesorios,504.82,Tienda,10
PREM_0213,2025-11-14,iPhone 14,Smartphones,246.12,Tienda,5
PREM_0213,2025-11-24,Monitor 4K,Gaming,187.54,App,0
PREM_0213,2025-11-18,Mechanical Keyboard,Accesorios,360.88,Tienda,0
PREM_0214,2025-12-14,AirPods,Accesorios,586.67,Online,0
PREM_0214,2025-12-10,iPad,Gaming,324.22,Online,5
PREM_0214,2025-11-30,MacBook Pro,Smartphones,309.34,Online,5
PREM_0214,2025-12-03,iPhone 14,Laptops,575.69,Online,0
PREM_0214,2025-11-30,Smartphone Case,Accesorios,349.32,Online,0
PREM_0214,2025-11-25,MacBook Pro,Accesorios,207.59,App,10
PREM_0215,2025-12-14,Laptop Bag,Laptops,241.17,App,10
PREM_0215,2025-11-18,MacBook Pro,Laptops,400.03,Online,0
PREM_0215,2025-11-30,Webcam HD,Laptops,242.7,App,5
PREM_0215,2025-11-06,Monitor 4K,Laptops,370.14,App,0
PREM_0215,2025-11-08,Laptop Bag,Laptops,328.5,App,5
PREM_0215,2025-11-22,Monitor 4K,Accesorios,254.36,App,0
PREM_0215,2025-12-13,iPhone 14,Laptops,316.81,App,5
PREM_0215,2025-12-12,MacBook Pro,Laptops,325.79,Online,20
PREM_0215,2025-11-12,Smartphone Case,Laptops,260.66,App,0
PREM_0216,2025-11-16,AirPods,Gaming,221.66,Online,20
PREM_0216,2025-12-12,iPad,Smartphones,145.26,Tienda,15
PREM_0216,2025-12-06,Webcam HD,Accesorios,350.02,Tienda,5
PREM_0216,2025-11-19,Gaming Mouse,Accesorios,292.4,Tienda,10
PREM_0216,2025-12-08,Smartphone Case,Accesorios,395.57,Tienda,0
PREM_0216,2025-11-02,Webcam HD,Laptops,299.23,Tienda,10
PREM_0216,2025-11-24,iPad,Laptops,463.91,App,15
PREM_0216,2025-11-08,Gaming Mouse,Accesorios,197.37,Tienda,10
PREM_0216,2025-12-05,Mechanical Keyboard,Accesorios,387.38,Online,5
PREM_0217,2025-11-26,Gaming Mouse,Accesorios,119.47,Online,5
PREM_0217,2025-12-05,MacBook Pro,Accesorios,322.12,App,5
PREM_0217,2025-11-28,Smartphone Case,Accesorios,139.88,Online,5
PREM_0217,2025-11-21,iPhone 14,Accesorios,381.07,Online,0
PREM_0217,2025-11-26,Webcam HD,Smartphones,172.19,Online,0
PREM_0217,2025-11-27,Gaming Mouse,Gaming,456.57,Online,0
PREM_0217,2025-11-04,Webcam HD,Gaming,307.38,Online,10
PREM_0217,2025-11-21,iPad,Accesorios,147.59,Online,5
PREM_0217,2025-11-13,Laptop Bag,Accesorios,216.49,Online,0
PREM_0217,2025-12-02,Laptop Bag,Accesorios,112.04,Online,10
PREM_0217,2025-11-27,Webcam HD,Accesorios,365.08,Online,5
PREM_0217,2025-11-12,Webcam HD,Accesorios,191.89,Online,10
PREM_0218,2025-11-27,Smartphone Case,Gaming,225.19,App,20
PREM_0218,2025-12-12,Laptop Bag,Gaming,183.62,App,5
PREM_0218,2025-12-08,AirPods,Gaming,266.99,App,15
PREM_0218,2025-11-12,Monitor 4K,Gaming,818.55,Tienda,0
PREM_0218,2025-11-17,Smartphone Case,Gaming,257.68,Tienda,10
PREM_0218,2025-12-03,Mechanical Keyboard,Laptops,451.06,App,10
PREM_0218,2025-11-20,Gaming Mouse,Smartphones,338.62,App,10
PREM_0218,2025-11-27,Webcam HD,Gaming,417.38,App,15
PREM_0218,2025-12-02,iPad,Accesorios,166.54,App,0
PREM_0218,2025-11-29,Webcam HD,Gaming,139.8,App,10
PREM_0218,2025-12-03,iPhone 14,Gaming,305.48,App,0
PREM_0218,2025-11-30,iPhone 14,Laptops,202.48,App,10
PREM_0218,2025-12-09,Smartphone Case,Gaming,295.05,Tienda,15
PREM_0219,2025-11-26,Webcam HD,Smartphones,221.33,App,0
PREM_0219,2025-11-25,Gaming Mouse,Smartphones,748.06,Online,15
PREM_0219,2025-12-06,iPhone 14,Smartphones,555.69,Online,5
PREM_0219,2025-11-16,Gaming Mouse,Laptops,575.89,Tienda,0
PREM_0219,2025-12-10,Mechanical Keyboard,Smartphones,515.28,Online,0
PREM_0219,2025-11-11,Smartphone Case,Laptops,130.09,Online,5
PREM_0219,2025-12-04,AirPods,Gaming,271.16,Online,0
PREM_0219,2025-11-12,MacBook Pro,Smartphones,281.24,Online,15
PREM_0220,2025-11-10,Smartphone Case,Accesorios,207.99,Online,0
PREM_0220,2025-11-28,AirPods,Gaming,91.98,Tienda,5
PREM_0220,2025-11-23,iPhone 14,Accesorios,206.19,Online,5
PREM_0220,2025-11-11,iPad,Smartphones,278.15,Online,10
PREM_0220,2025-12-08,Laptop Bag,Accesorios,233.38,Online,10
PREM_0220,2025-11-20,Webcam HD,Accesorios,241.08,Online,0
PREM_0220,2025-11-13,AirPods,Accesorios,788.18,Online,20
PREM_0220,2025-11-16,MacBook Pro,Accesorios,396.28,Online,10
PREM_0220,2025-12-01,Monitor 4K,Accesorios,165.58,Online,0
PREM_0220,2025-11-20,Gaming Mouse,Accesorios,238.03,Online,10
PREM_0221,2025-11-13,iPhone 14,Accesorios,308.74,Online,10
PREM_0221,2025-12-06,Mechanical Keyboard,Accesorios,425.56,Online,5
PREM_0221,2025-11-13,Gaming Mouse,Smartphones,357.24,Online,0
PREM_0221,2025-11-13,AirPods,Accesorios,373.49,Tienda,20
PREM_0221,2025-11-14,iPad,Accesorios,504.96,App,10
PREM_0221,2025-12-09,Gaming Mouse,Accesorios,241.94,Online,15
PREM_0221,2025-12-09,MacBook Pro,Accesorios,398.53,Online,15
PREM_0221,2025-11-15,Mechanical Keyboard,Laptops,575.32,Online,0
PREM_0221,2025-11-10,Gaming Mouse,Gaming,391.09,Online,0
PREM_0221,2025-12-11,AirPods,Accesorios,434.04,Online,10
PREM_0222,2025-11-30,AirPods,Laptops,506.06,Tienda,5
PREM_0222,2025-11-18,Laptop Bag,Laptops,279.17,App,5
PREM_0222,2025-11-07,Monitor 4K,Laptops,392.34,Tienda,15
PREM_0222,2025-11-20,Gaming Mouse,Laptops,193.54,App,0
PREM_0222,2025-11-09,Webcam HD,Laptops,440.0,App,5
PREM_0222,2025-12-06,Laptop Bag,Laptops,167.73,App,0
PREM_0222,2025-12-05,Gaming Mouse,Gaming,354.69,App,20
PREM_0222,2025-11-22,Webcam HD,Laptops,342.06,App,15
PREM_0223,2025-11-24,iPhone 14,Accesorios,634.98,App,0
PREM_0223,2025-12-01,iPad,Gaming,587.47,Online,10
PREM_0223,2025-11-06,iPad,Gaming,369.54,Online,10
PREM_0223,2025-11-06,Laptop Bag,Gaming,673.52,Online,5
PREM_0223,2025-11-29,Mechanical Keyboard,Gaming,359.04,Online,10
PREM_0223,2025-11-16,MacBook Pro,Gaming,503.11,Tienda,15
PREM_0224,2025-12-01,iPhone 14,Accesorios,278.16,Online,20
PREM_0224,2025-11-30,Laptop Bag,Gaming,284.01,Online,20
PREM_0224,2025-11-07,AirPods,Smartphones,232.55,Online,5
PREM_0224,2025-12-06,iPhone 14,Gaming,231.9,Online,10
PREM_0224,2025-11-14,Laptop Bag,Gaming,155.46,Online,0
PREM_0224,2025-12-13,iPad,Accesorios,248.13,Online,10
PREM_0224,2025-12-07,Monitor 4K,Gaming,171.38,Online,0
PREM_0224,2025-11-13,Laptop Bag,Gaming,155.88,Online,15
PREM_0224,2025-11-29,iPhone 14,Laptops,162.36,Online,5
PREM_0224,2025-11-12,iPhone 14,Gaming,159.87,Online,0
PREM_0224,2025-12-09,iPad,Gaming,147.4,Online,10
PREM_0224,2025-11-13,Mechanical Keyboard,Gaming,216.54,Online,0
PREM_0224,2025-11-14,Mechanical Keyboard,Gaming,166.13,Online,5
PREM_0224,2025-11-23,Laptop Bag,Gaming,313.29,Tienda,10
PREM_0225,2025-11-19,AirPods,Accesorios,294.14,Tienda,10
PREM_0225,2025-12-02,Laptop Bag,Accesorios,418.07,Online,0
PREM_0225,2025-11-19,AirPods,Accesorios,239.82,Online,20
PREM_0225,2025-11-22,iPhone 14,Laptops,238.19,Online,0
PREM_0225,2025-12-14,AirPods,Smartphones,377.45,Online,15
PREM_0225,2025-12-09,Laptop Bag,Accesorios,205.28,Online,0
PREM_0225,2025-11-25,AirPods,Accesorios,186.96,Online,5
PREM_0225,2025-12-02,Laptop Bag,Accesorios,449.68,Online,10
PREM_0225,2025-12-14,Laptop Bag,Accesorios,209.05,Online,5
PREM_0226,2025-11-30,Smartphone Case,Accesorios,216.46,App,5
PREM_0226,2025-12-11,Gaming Mouse,Accesorios,260.91,App,0
PREM_0226,2025-11-27,Mechanical Keyboard,Accesorios,212.65,Online,0
PREM_0226,2025-11-22,Gaming Mouse,Accesorios,273.52,App,5
PREM_0226,2025-12-02,Monitor 4K,Accesorios,175.37,Online,10
PREM_0226,2025-12-03,Webcam HD,Accesorios,264.84,Online,15
PREM_0226,2025-11-16,Monitor 4K,Smartphones,197.96,Online,5
PREM_0226,2025-12-13,Smartphone Case,Accesorios,241.22,Online,5
PREM_0226,2025-12-09,Gaming Mouse,Accesorios,310.09,Online,5
PREM_0226,2025-11-04,Laptop Bag,Gaming,292.35,Online,0
PREM_0227,2025-11-13,MacBook Pro,Laptops,248.11,App,10
PREM_0227,2025-11-20,AirPods,Accesorios,188.91,App,5
PREM_0227,2025-11-20,Monitor 4K,Laptops,431.09,App,0
PREM_0227,2025-11-13,Webcam HD,Accesorios,394.7,App,5
PREM_0227,2025-11-20,Monitor 4K,Laptops,461.22,App,15
PREM_0227,2025-11-26,Mechanical Keyboard,Laptops,432.56,App,15
PREM_0227,2025-12-14,Mechanical Keyboard,Laptops,327.9,App,10
PREM_0227,2025-12-05,AirPods,Laptops,255.09,App,0
PREM_0227,2025-12-06,Smartphone Case,Gaming,328.14,App,0
PREM_0228,2025-11-30,Monitor 4K,Accesorios,104.11,Tienda,15
PREM_0228,2025-12-08,Smartphone Case,Smartphones,107.11,App,5
PREM_0228,2025-12-03,Smartphone Case,Laptops,189.22,Tienda,20
PREM_0228,2025-12-14,iPhone 14,Laptops,274.45,Online,0
PREM_0228,2025-11-22,Webcam HD,Smartphones,369.32,Online,10
PREM_0228,2025-11-20,Monitor 4K,Smartphones,352.77,Tienda,0
PREM_0228,2025-12-07,AirPods,Smartphones,495.97,App,10
PREM_0228,2025-11-16,iPhone 14,Smartphones,141.24,Tienda,5
PREM_0228,2025-12-06,MacBook Pro,Smartphones,364.66,Tienda,0
PREM_0229,2025-11-09,iPhone 14,Accesorios,310.16,App,20
PREM_0229,2025-11-20,Smartphone Case,Accesorios,447.8,App,20
PREM_0229,2025-11-07,Monitor 4K,Laptops,407.0,App,0
PREM_0229,2025-11-15,iPad,Laptops,355.97,App,0
PREM_0229,2025-12-08,AirPods,Accesorios,931.19,App,5
PREM_0229,2025-11-25,MacBook Pro,Accesorios,437.27,App,0
PREM_0229,2025-11-13,AirPods,Accesorios,523.36,Online,0
PREM_0229,2025-12-04,Mechanical Keyboard,Accesorios,309.33,App,5
PREM_0230,2025-12-03,Webcam HD,Accesorios,295.56,Online,0
PREM_0230,2025-11-25,Gaming Mouse,Smartphones,266.58,Online,5
PREM_0230,2025-11-21,Laptop Bag,Accesorios,315.76,Online,5
PREM_0230,2025-11-23,Gaming Mouse,Accesorios,265.92,App,0
PREM_0230,2025-11-07,Mechanical Keyboard,Accesorios,254.51,Online,5
PREM_0230,2025-11-13,Laptop Bag,Gaming,244.0,Online,0
PREM_0230,2025-12-04,MacBook Pro,Laptops,299.06,Online,10
PREM_0230,2025-11-03,Monitor 4K,Accesorios,176.0,Online,10
PREM_0230,2025-12-01,Laptop Bag,Accesorios,170.73,Tienda,20
PREM_0230,2025-12-04,iPhone 14,Accesorios,266.76,Online,5
PREM_0230,2025-11-24,MacBook Pro,Accesorios,237.88,Online,10
PREM_0231,2025-11-11,AirPods,Accesorios,241.78,Online,0
PREM_0231,2025-11-29,Gaming Mouse,Accesorios,330.24,Online,10
PREM_0231,2025-11-06,iPhone 14,Smartphones,278.04,Online,5
PREM_0231,2025-12-06,AirPods,Accesorios,514.38,Online,5
PREM_0231,2025-12-09,iPad,Accesorios,247.87,Online,15
PREM_0231,2025-12-04,Monitor 4K,Accesorios,483.14,Online,20
PREM_0231,2025-12-14,iPhone 14,Accesorios,174.73,Tienda,0
PREM_0231,2025-11-25,Webcam HD,Accesorios,251.33,Online,0
PREM_0231,2025-11-29,Webcam HD,Accesorios,148.37,Tienda,0
PREM_0231,2025-11-23,Smartphone Case,Accesorios,215.03,Online,5
PREM_0231,2025-12-09,Monitor 4K,Accesorios,239.32,Online,10
PREM_0232,2025-11-21,AirPods,Gaming,358.61,Online,10
PREM_0232,2025-12-06,AirPods,Gaming,399.87,Tienda,0
PREM_0232,2025-11-09,Gaming Mouse,Gaming,343.94,Online,10
PREM_0232,2025-11-15,AirPods,Gaming,261.69,Online,10
PREM_0232,2025-12-06,Monitor 4K,Gaming,489.16,App,20
PREM_0232,2025-11-24,Webcam HD,Gaming,834.99,Online,5
PREM_0232,2025-12-09,iPad,Smartphones,412.83,App,15
PREM_0232,2025-11-25,iPhone 14,Gaming,397.91,Online,0
PREM_0232,2025-11-14,Laptop Bag,Laptops,208.92,Tienda,0
PREM_0233,2025-11-18,Gaming Mouse,Accesorios,296.46,Online,0
PREM_0233,2025-11-30,Laptop Bag,Gaming,279.76,Online,10
PREM_0233,2025-11-20,Laptop Bag,Laptops,316.86,Online,0
PREM_0233,2025-11-11,Gaming Mouse,Gaming,279.72,Online,0
PREM_0233,2025-12-06,Laptop Bag,Laptops,220.78,Online,0
PREM_0233,2025-11-15,Gaming Mouse,Laptops,303.53,Online,15
PREM_0233,2025-11-02,iPad,Gaming,204.91,Online,15
PREM_0233,2025-12-07,MacBook Pro,Laptops,160.84,Tienda,0
PREM_0233,2025-11-09,Smartphone Case,Laptops,352.07,Online,15
PREM_0233,2025-12-13,Monitor 4K,Laptops,308.2,Online,10
PREM_0234,2025-11-21,Smartphone Case,Accesorios,405.1,App,0
PREM_0234,2025-12-09,Webcam HD,Accesorios,92.93,Online,5
PREM_0234,2025-11-27,AirPods,Accesorios,187.53,Online,10
PREM_0234,2025-11-23,Webcam HD,Accesorios,152.73,Online,10
PREM_0234,2025-11-27,iPhone 14,Laptops,124.82,Online,5
PREM_0234,2025-11-27,Gaming Mouse,Smartphones,176.88,Online,15
PREM_0234,2025-11-18,iPhone 14,Accesorios,234.17,Online,0
PREM_0234,2025-11-13,MacBook Pro,Accesorios,315.48,Online,5
PREM_0234,2025-11-23,Laptop Bag,Accesorios,167.52,Online,10
PREM_0235,2025-11-29,Laptop Bag,Laptops,259.94,Online,5
PREM_0235,2025-11-24,MacBook Pro,Laptops,284.48,Online,5
PREM_0235,2025-12-09,MacBook Pro,Smartphones,548.31,Tienda,5
PREM_0235,2025-11-21,AirPods,Accesorios,321.89,Online,0
PREM_0235,2025-11-15,MacBook Pro,Gaming,314.15,Online,0
PREM_0235,2025-12-05,Mechanical Keyboard,Smartphones,501.7,App,5
PREM_0235,2025-12-09,Smartphone Case,Smartphones,262.42,Online,0
PREM_0235,2025-12-01,MacBook Pro,Accesorios,358.93,Online,10
PREM_0235,2025-11-26,iPad,Accesorios,239.13,Online,5
PREM_0235,2025-12-01,iPad,Laptops,233.34,App,10
PREM_0235,2025-12-08,Smartphone Case,Smartphones,301.54,Online,20
PREM_0235,2025-12-11,Gaming Mouse,Smartphones,480.42,Online,5
PREM_0235,2025-11-18,MacBook Pro,Smartphones,596.87,Online,0
PREM_0235,2025-12-13,Smartphone Case,Laptops,389.76,Online,10
PREM_0236,2025-11-13,Mechanical Keyboard,Accesorios,350.49,Online,20
PREM_0236,2025-12-08,iPad,Gaming,275.76,Online,0
PREM_0236,2025-11-20,iPhone 14,Accesorios,587.66,Online,0
PREM_0236,2025-11-19,AirPods,Smartphones,178.22,Online,5
PREM_0236,2025-11-12,Webcam HD,Accesorios,213.13,Online,0
PREM_0236,2025-11-28,Gaming Mouse,Accesorios,237.36,Online,20
PREM_0236,2025-12-08,Monitor 4K,Laptops,589.54,App,5
PREM_0236,2025-11-24,Monitor 4K,Accesorios,308.93,Online,0
PREM_0236,2025-12-04,iPhone 14,Accesorios,321.04,Online,0
PREM_0236,2025-11-16,Mechanical Keyboard,Accesorios,360.08,Online,5
PREM_0236,2025-11-27,Webcam HD,Accesorios,610.9,Online,10
PREM_0236,2025-11-16,Monitor 4K,Accesorios,294.0,Online,15
PREM_0237,2025-11-13,Webcam HD,Smartphones,275.02,App,15
PREM_0237,2025-12-12,MacBook Pro,Smartphones,790.26,App,0
PREM_0237,2025-12-08,Webcam HD,Smartphones,419.82,App,5
PREM_0237,2025-11-17,Webcam HD,Smartphones,379.35,App,0
PREM_0237,2025-12-08,Smartphone Case,Smartphones,334.49,App,0
PREM_0237,2025-12-12,Monitor 4K,Smartphones,654.91,Tienda,5
PREM_0237,2025-12-04,Mechanical Keyboard,Smartphones,578.66,App,5
PREM_0237,2025-11-16,Webcam HD,Smartphones,409.53,App,10
PREM_0237,2025-11-15,Monitor 4K,Smartphones,764.32,App,0
PREM_0237,2025-12-03,Laptop Bag,Laptops,572.5,App,5
PREM_0238,2025-11-19,MacBook Pro,Laptops,173.1,Online,0
PREM_0238,2025-12-07,Smartphone Case,Laptops,232.66,Online,0
PREM_0238,2025-11-29,iPad,Laptops,94.66,Tienda,5
PREM_0238,2025-11-06,AirPods,Gaming,184.0,Online,10
PREM_0238,2025-11-06,iPad,Accesorios,268.58,Online,5
PREM_0238,2025-12-05,MacBook Pro,Laptops,133.43,Online,10
PREM_0238,2025-11-25,iPhone 14,Accesorios,111.22,Online,0
PREM_0238,2025-11-24,Webcam HD,Accesorios,150.81,Online,5
PREM_0238,2025-11-04,AirPods,Accesorios,143.63,Online,0
PREM_0238,2025-12-09,AirPods,Laptops,104.54,Online,0
PREM_0239,2025-11-09,Gaming Mouse,Laptops,571.73,Online,0
PREM_0239,2025-11-29,Laptop Bag,Smartphones,403.78,Online,0
PREM_0239,2025-12-04,Gaming Mouse,Smartphones,138.03,Online,15
PREM_0239,2025-11-26,iPhone 14,Gaming,167.59,Online,0
PREM_0239,2025-12-04,Laptop Bag,Smartphones,301.43,Online,0
PREM_0239,2025-11-22,Gaming Mouse,Accesorios,202.21,Online,10
PREM_0239,2025-11-06,Webcam HD,Smartphones,431.81,Online,0
PREM_0239,2025-12-05,Mechanical Keyboard,Accesorios,298.51,Online,15
PREM_0239,2025-11-17,AirPods,Gaming,384.41,Online,10
PREM_0239,2025-11-29,Monitor 4K,Gaming,339.47,Online,5
PREM_0239,2025-11-22,MacBook Pro,Gaming,207.93,Online,0
PREM_0240,2025-12-10,Laptop Bag,Accesorios,152.27,Tienda,5
PREM_0240,2025-11-25,MacBook Pro,Laptops,291.91,Tienda,5
PREM_0240,2025-11-23,AirPods,Laptops,193.42,Online,0
PREM_0240,2025-11-26,Mechanical Keyboard,Accesorios,235.09,Tienda,0
PREM_0240,2025-11-12,Gaming Mouse,Smartphones,353.34,Tienda,0
PREM_0240,2025-11-22,AirPods,Laptops,170.13,Tienda,0
PREM_0240,2025-11-29,Monitor 4K,Gaming,233.3,Online,5
PREM_0240,2025-11-12,Webcam HD,Laptops,84.12,Tienda,5
PREM_0240,2025-11-11,Smartphone Case,Gaming,325.05,Tienda,5
PREM_0240,2025-11-30,MacBook Pro,Accesorios,177.07,Tienda,15
PREM_0241,2025-11-18,Gaming Mouse,Accesorios,268.53,Online,15
PREM_0241,2025-11-19,AirPods,Smartphones,91.31,Online,10
PREM_0241,2025-11-12,Monitor 4K,Accesorios,217.63,Online,5
PREM_0241,2025-12-06,Mechanical Keyboard,Smartphones,133.88,Online,0
PREM_0241,2025-11-10,Gaming Mouse,Laptops,177.71,Online,5
PREM_0241,2025-11-09,Webcam HD,Smartphones,179.07,Online,0
PREM_0241,2025-11-22,Laptop Bag,Smartphones,134.96,Tienda,15
PREM_0241,2025-11-05,Mechanical Keyboard,Accesorios,184.32,Online,5
PREM_0241,2025-11-22,Smartphone Case,Accesorios,133.63,Online,15
PREM_0242,2025-11-24,MacBook Pro,Accesorios,213.61,Tienda,0
PREM_0242,2025-11-28,Mechanical Keyboard,Accesorios,109.64,Tienda,0
PREM_0242,2025-11-26,Gaming Mouse,Laptops,592.04,Tienda,5
PREM_0242,2025-12-11,Gaming Mouse,Smartphones,463.47,Tienda,0
PREM_0242,2025-11-14,iPhone 14,Accesorios,250.6,Tienda,5
PREM_0242,2025-11-17,Mechanical Keyboard,Accesorios,421.32,Tienda,0
PREM_0242,2025-12-11,Monitor 4K,Accesorios,329.51,Tienda,0
PREM_0242,2025-12-14,Smartphone Case,Accesorios,139.86,Tienda,0
PREM_0242,2025-11-13,AirPods,Laptops,351.88,Tienda,15
PREM_0242,2025-12-01,Mechanical Keyboard,Accesorios,151.74,Tienda,10
PREM_0243,2025-11-27,MacBook Pro,Gaming,279.86,App,5
PREM_0243,2025-12-12,Gaming Mouse,Smartphones,664.94,Online,0
PREM_0243,2025-11-07,Smartphone Case,Smartphones,789.66,App,5
PREM_0243,2025-11-18,iPhone 14,Smartphones,451.42,App,10
PREM_0243,2025-12-13,Monitor 4K,Smartphones,342.37,App,15
PREM_0243,2025-11-17,iPhone 14,Smartphones,833.6,Tienda,5
PREM_0244,2025-11-30,Smartphone Case,Gaming,421.42,Online,0
PREM_0244,2025-11-19,AirPods,Accesorios,304.78,Online,10
PREM_0244,2025-12-04,Smartphone Case,Laptops,299.03,Online,5
PREM_0244,2025-11-18,iPad,Smartphones,335.21,App,0
PREM_0244,2025-12-14,MacBook Pro,Gaming,268.76,Tienda,5
PREM_0244,2025-11-26,Monitor 4K,Accesorios,238.42,Online,0
PREM_0244,2025-11-18,AirPods,Gaming,133.43,Tienda,0
PREM_0244,2025-12-05,Gaming Mouse,Gaming,290.3,Online,0
PREM_0244,2025-11-26,Laptop Bag,Gaming,221.78,Online,10
PREM_0244,2025-11-16,Laptop Bag,Gaming,286.81,Online,10
PREM_0244,2025-12-03,Mechanical Keyboard,Gaming,196.76,App,15
PREM_0245,2025-11-20,MacBook Pro,Smartphones,457.58,Online,20
PREM_0245,2025-11-09,iPhone 14,Smartphones,437.05,Tienda,0
PREM_0245,2025-11-10,Laptop Bag,Gaming,284.82,Tienda,20
PREM_0245,2025-11-02,Smartphone Case,Laptops,211.76,Tienda,0
PREM_0245,2025-11-20,Smartphone Case,Smartphones,277.74,Tienda,15
PREM_0245,2025-11-17,iPhone 14,Laptops,478.29,App,0
PREM_0245,2025-12-08,Gaming Mouse,Smartphones,325.64,Tienda,0
PREM_0245,2025-12-07,Smartphone Case,Laptops,333.23,Tienda,10
PREM_0245,2025-11-23,iPad,Laptops,659.2,Tienda,0
PREM_0246,2025-11-20,Mechanical Keyboard,Accesorios,573.04,App,0
PREM_0246,2025-12-10,Webcam HD,Accesorios,236.28,App,0
PREM_0246,2025-12-08,AirPods,Accesorios,281.56,App,0
PREM_0246,2025-12-14,Laptop Bag,Accesorios,152.47,App,15
PREM_0246,2025-12-02,Monitor 4K,Accesorios,198.46,App,5
PREM_0246,2025-11-15,MacBook Pro,Accesorios,213.66,App,15
PREM_0246,2025-11-23,Monitor 4K,Accesorios,331.93,App,5
PREM_0246,2025-12-12,AirPods,Accesorios,259.99,App,5
PREM_0247,2025-11-07,Monitor 4K,Gaming,472.54,Online,10
PREM_0247,2025-11-18,Gaming Mouse,Gaming,281.08,Online,5
PREM_0247,2025-11-15,iPhone 14,Gaming,467.47,App,5
PREM_0247,2025-11-25,iPad,Gaming,564.71,Online,10
PREM_0247,2025-11-14,iPad,Gaming,169.67,Online,10
